1;0.13;0.02
2;0.13;0.02
3;0.13;0.02
4;0.13;0.02
5;0.13;0.02
6;0.13;0.02
7;0.13;0.02
8;0.13;0.02
9;0.13;0.02
10;0.13;0.02
11;0.13;0.02
12;0.13;0.02
13;0.13;0.02
14;0.13;0.02
15;0.13;0.02
16;0.13;0.02
17;0.13;0.02
18;0.13;0.02
19;0.13;0.02
20;0.13;0.02
21;0.13;0.02
22;0.13;0.02
23;0.13;0.02
24;0.13;0.02
25;0.13;0.02
26;0.13;0.02
27;0.13;0.02
28;0.13;0.02
29;0.13;0.02
30;0.13;0.02
31;0.13;0.02
32;0.13;0.02
33;0.13;0.02
34;0.13;0.02
35;0.13;0.02
36;0.13;0.02
37;0.13;0.02
38;0.13;0.02
39;0.13;0.02
40;0.13;0.02
41;0.13;0.02
42;0.13;0.02
43;0.13;0.02
44;0.13;0.02
45;0.13;0.02
46;0.13;0.02
47;0.13;0.02
48;0.13;0.02
49;0.13;0.02
50;0.13;0.02
51;0.13;0.02
52;0.13;0.02
53;0.13;0.02
54;0.13;0.02
55;0.13;0.02
56;0.13;0.02
57;0.13;0.02
58;0.13;0.02
59;0.13;0.02
60;0.13;0.02
61;0.13;0.02
62;0.13;0.02
63;0.13;0.02
64;0.13;0.02
65;0.13;0.02
66;0.13;0.02
67;0.13;0.02
68;0.13;0.02
69;0.13;0.02
70;0.13;0.02
71;0.13;0.02
72;0.13;0.02
73;0.13;0.02
74;0.13;0.02
75;0.13;0.02
76;0.13;0.02
77;0.13;0.02
78;0.13;0.02
79;0.13;0.02
80;0.13;0.02
81;0.13;0.02
82;0.13;0.02
83;0.13;0.02
84;0.13;0.02
85;0.13;0.02
86;0.13;0.02
87;0.13;0.02
88;0.13;0.02
89;0.13;0.02
90;0.13;0.02
91;0.13;0.02
92;0.13;0.02
93;0.13;0.02
94;0.13;0.02
95;0.13;0.02
96;0.13;0.02
97;0.13;0.02
98;0.13;0.02
99;0.13;0.02
100;0.13;0.02
101;0.13;0.02
102;0.13;0.02
103;0.13;0.02
104;0.13;0.02
105;0.13;0.02
106;0.13;0.02
107;0.13;0.02
108;0.13;0.02
109;0.13;0.02
110;0.13;0.02
111;0.13;0.02
112;0.13;0.02
113;0.13;0.02
114;0.13;0.02
115;0.13;0.02
116;0.13;0.02
117;0.13;0.02
118;0.13;0.02
119;0.13;0.02
120;0.13;0.02
121;0.13;0.02
122;0.13;0.02
123;0.13;0.02
124;0.13;0.02
125;0.13;0.02
126;0.13;0.02
127;0.13;0.02
128;0.13;0.02
129;0.13;0.02
130;0.13;0.02
131;0.13;0.02
132;0.13;0.02
133;0.13;0.02
134;0.13;0.02
135;0.13;0.02
136;0.13;0.02
137;0.13;0.02
138;0.13;0.02
139;0.13;0.02
140;0.13;0.02
141;0.13;0.02
142;0.13;0.02
143;0.13;0.02
144;0.13;0.02
145;0.13;0.02
146;0.13;0.02
147;0.13;0.02
148;0.13;0.02
149;0.13;0.02
150;0.13;0.02
151;0.13;0.02
152;0.13;0.02
153;0.13;0.02
154;0.13;0.02
155;0.13;0.02
156;0.13;0.02
157;0.13;0.02
158;0.13;0.02
159;0.13;0.02
160;0.13;0.02
161;0.13;0.02
162;0.13;0.02
163;0.13;0.02
164;0.13;0.02
165;0.13;0.02
166;0.13;0.02
167;0.13;0.02
168;0.13;0.02
169;0.13;0.02
170;0.13;0.02
171;0.13;0.02
172;0.13;0.02
173;0.13;0.02
174;0.13;0.02
175;0.13;0.02
176;0.13;0.02
177;0.13;0.02
178;0.13;0.02
179;0.13;0.02
180;0.13;0.02
181;0.13;0.02
182;0.13;0.02
183;0.13;0.02
184;0.13;0.02
185;0.13;0.02
186;0.13;0.02
187;0.13;0.02
188;0.13;0.02
189;0.13;0.02
190;0.13;0.02
191;0.13;0.02
192;0.13;0.02
193;0.13;0.02
194;0.13;0.02
195;0.13;0.02
196;0.13;0.02
197;0.13;0.02
198;0.13;0.02
199;0.13;0.02
200;0.13;0.02
201;0.13;0.02
202;0.13;0.02
203;0.13;0.02
204;0.13;0.02
205;0.13;0.02
206;0.13;0.02
207;0.13;0.02
208;0.13;0.02
209;0.13;0.02
210;0.13;0.02
211;0.13;0.02
212;0.13;0.02
213;0.13;0.02
214;0.13;0.02
215;0.13;0.02
216;0.13;0.02
217;0.13;0.02
218;0.13;0.02
219;0.13;0.02
220;0.13;0.02
221;0.13;0.02
222;0.13;0.02
223;0.13;0.02
224;0.13;0.02
225;0.13;0.02
226;0.13;0.02
227;0.13;0.02
228;0.13;0.02
229;0.13;0.02
230;0.13;0.02
231;0.13;0.02
232;0.13;0.02
233;0.13;0.02
234;0.13;0.02
235;0.13;0.02
236;0.13;0.02
237;0.13;0.02
238;0.13;0.02
239;0.13;0.02
240;0.13;0.02
241;0.13;0.02
242;0.13;0.02
243;0.13;0.02
244;0.13;0.02
245;0.13;0.02
246;0.13;0.02
247;0.13;0.02
248;0.13;0.02
249;0.13;0.02
250;0.13;0.02
251;0.13;0.02
252;0.13;0.02
253;0.13;0.02
254;0.13;0.02
255;0.13;0.02
256;0.13;0.02
257;0.13;0.02
258;0.13;0.02
259;0.13;0.02
260;0.13;0.02
261;0.13;0.02
262;0.13;0.02
263;0.13;0.02
264;0.13;0.02
265;0.13;0.02
266;0.13;0.02
267;0.13;0.02
268;0.13;0.02
269;0.13;0.02
270;0.13;0.02
271;0.13;0.02
272;0.13;0.02
273;0.13;0.02
274;0.13;0.02
275;0.13;0.02
276;0.13;0.02
277;0.13;0.02
278;0.13;0.02
279;0.13;0.02
280;0.13;0.02
281;0.13;0.02
282;0.13;0.02
283;0.13;0.02
284;0.13;0.02
285;0.13;0.02
286;0.13;0.02
287;0.13;0.02
288;0.13;0.02
289;0.13;0.02
290;0.13;0.02
291;0.13;0.02
292;0.13;0.02
293;0.13;0.02
294;0.13;0.02
295;0.13;0.02
296;0.13;0.02
297;0.13;0.02
298;0.13;0.02
299;0.13;0.02
300;0.13;0.02
301;0.13;0.02
302;0.13;0.02
303;0.13;0.02
304;0.13;0.02
305;0.13;0.02
306;0.13;0.02
307;0.13;0.02
308;0.13;0.02
309;0.13;0.02
310;0.13;0.02
311;0.13;0.02
312;0.13;0.02
313;0.13;0.02
314;0.13;0.02
315;0.13;0.02
316;0.13;0.02
317;0.13;0.02
318;0.13;0.02
319;0.13;0.02
320;0.13;0.02
321;0.13;0.02
322;0.13;0.02
323;0.13;0.02
324;0.13;0.02
325;0.13;0.02
326;0.13;0.02
327;0.13;0.02
328;0.13;0.02
329;0.13;0.02
330;0.13;0.02
331;0.13;0.02
332;0.13;0.02
333;0.13;0.02
334;0.13;0.02
335;0.13;0.02
336;0.13;0.02
337;0.13;0.02
338;0.13;0.02
339;0.13;0.02
340;0.13;0.02
341;0.13;0.02
342;0.13;0.02
343;0.13;0.02
344;0.13;0.02
345;0.13;0.02
346;0.13;0.02
347;0.13;0.02
348;0.13;0.02
349;0.13;0.02
350;0.13;0.02
351;0.13;0.02
352;0.13;0.02
353;0.13;0.02
354;0.13;0.02
355;0.13;0.02
356;0.13;0.02
357;0.13;0.02
358;0.13;0.02
359;0.13;0.02
360;0.13;0.02
361;0.13;0.02
362;0.13;0.02
363;0.13;0.02
364;0.13;0.02
365;0.13;0.02
366;0.13;0.02
367;0.13;0.02
368;0.13;0.02
369;0.13;0.02
370;0.13;0.02
371;0.13;0.02
372;0.13;0.02
373;0.13;0.02
374;0.13;0.02
375;0.13;0.02
376;0.13;0.02
377;0.13;0.02
378;0.13;0.02
379;0.13;0.02
380;0.13;0.02
381;0.13;0.02
382;0.13;0.02
383;0.13;0.02
384;0.13;0.02
385;0.13;0.02
386;0.13;0.02
387;0.13;0.02
388;0.13;0.02
389;0.13;0.02
390;0.13;0.02
391;0.13;0.02
392;0.13;0.02
393;0.13;0.02
394;0.13;0.02
395;0.13;0.02
396;0.13;0.02
397;0.13;0.02
398;0.13;0.02
399;0.13;0.02
400;0.13;0.02
401;0.13;0.02
402;0.13;0.02
403;0.13;0.02
404;0.13;0.02
405;0.13;0.02
406;0.13;0.02
407;0.13;0.02
408;0.13;0.02
409;0.13;0.02
410;0.13;0.02
411;0.13;0.02
412;0.13;0.02
413;0.13;0.02
414;0.13;0.02
415;0.13;0.02
416;0.13;0.02
417;0.13;0.02
418;0.13;0.02
419;0.13;0.02
420;0.13;0.02
421;0.13;0.02
422;0.13;0.02
423;0.13;0.02
424;0.13;0.02
425;0.13;0.02
426;0.13;0.02
427;0.13;0.02
428;0.13;0.02
429;0.13;0.02
430;0.13;0.02
431;0.13;0.02
432;0.13;0.02
433;0.13;0.02
434;0.13;0.02
435;0.13;0.02
436;0.13;0.02
437;0.13;0.02
438;0.13;0.02
439;0.13;0.02
440;0.13;0.02
441;0.13;0.02
442;0.13;0.02
443;0.13;0.02
444;0.13;0.02
445;0.13;0.02
446;0.13;0.02
447;0.13;0.02
448;0.13;0.02
449;0.13;0.02
450;0.13;0.02
451;0.13;0.02
452;0.13;0.02
453;0.13;0.02
454;0.13;0.02
455;0.13;0.02
456;0.13;0.02
457;0.13;0.02
458;0.13;0.02
459;0.13;0.02
460;0.13;0.02
461;0.13;0.02
462;0.13;0.02
463;0.13;0.02
464;0.13;0.02
465;0.13;0.02
466;0.13;0.02
467;0.13;0.02
468;0.13;0.02
469;0.13;0.02
470;0.13;0.02
471;0.13;0.02
472;0.13;0.02
473;0.13;0.02
474;0.13;0.02
475;0.13;0.02
476;0.13;0.02
477;0.13;0.02
478;0.13;0.02
479;0.13;0.02
480;0.13;0.02
