1;0.00;0.03
2;0.00;0.03
3;0.00;0.03
4;2.13;0.03
5;4.03;0.03
6;3.93;0.03
7;4.68;0.03
8;4.26;0.03
9;2.79;0.03
10;0.88;0.03
11;0.00;0.03
12;0.00;0.03
13;0.00;0.03
14;0.00;0.03
15;0.00;0.03
16;1.42;0.03
17;2.62;0.03
18;2.56;0.03
19;3.03;0.03
20;2.77;0.03
21;1.77;0.03
22;0.56;0.03
23;0.00;0.03
24;0.00;0.03
25;0.00;0.03
26;0.00;0.03
27;0.00;0.03
28;1.81;0.03
29;3.38;0.03
30;3.29;0.03
31;3.92;0.03
32;3.58;0.03
33;2.32;0.03
34;0.73;0.03
35;0.00;0.03
36;0.00;0.03
37;0.00;0.03
38;0.00;0.03
39;0.00;0.03
40;1.28;0.03
41;2.35;0.03
42;2.29;0.03
43;2.71;0.03
44;2.48;0.03
45;1.57;0.03
46;0.50;0.03
47;0.00;0.03
48;0.00;0.03
49;0.00;0.03
50;0.00;0.03
51;0.00;0.03
52;1.42;0.03
53;2.61;0.03
54;2.55;0.03
55;3.02;0.03
56;2.76;0.03
57;1.76;0.03
58;0.56;0.03
59;0.00;0.03
60;0.00;0.03
61;0.00;0.03
62;0.00;0.03
63;0.00;0.03
64;1.55;0.03
65;2.87;0.03
66;2.80;0.03
67;3.32;0.03
68;3.03;0.03
69;1.94;0.03
70;0.61;0.03
71;0.00;0.03
72;0.00;0.03
73;0.00;0.03
74;0.00;0.03
75;0.00;0.03
76;1.87;0.03
77;3.50;0.03
78;3.41;0.03
79;4.06;0.03
80;3.70;0.03
81;2.40;0.03
82;0.76;0.03
83;0.00;0.03
84;0.00;0.03
85;0.00;0.03
86;0.00;0.03
87;0.00;0.03
88;1.47;0.03
89;2.72;0.03
90;2.65;0.03
91;3.14;0.03
92;2.87;0.03
93;1.83;0.03
94;0.58;0.03
95;0.00;0.03
96;0.00;0.03
97;0.00;0.03
98;0.00;0.03
99;0.00;0.03
100;1.82;0.03
101;3.42;0.03
102;3.32;0.03
103;3.96;0.03
104;3.61;0.03
105;2.34;0.03
106;0.74;0.03
107;0.00;0.03
108;0.00;0.03
109;0.00;0.03
110;0.00;0.03
111;0.00;0.03
112;1.23;0.03
113;2.24;0.03
114;2.18;0.03
115;2.58;0.03
116;2.36;0.03
117;1.49;0.03
118;0.47;0.03
119;0.00;0.03
120;0.00;0.03
121;0.00;0.03
122;0.00;0.03
123;0.00;0.03
124;1.74;0.03
125;3.24;0.03
126;3.16;0.03
127;3.76;0.03
128;3.43;0.03
129;2.21;0.03
130;0.70;0.03
131;0.00;0.03
132;0.00;0.03
133;0.00;0.03
134;0.00;0.03
135;0.00;0.03
136;1.15;0.03
137;2.09;0.03
138;2.04;0.03
139;2.41;0.03
140;2.21;0.03
141;1.38;0.03
142;0.44;0.03
143;0.00;0.03
144;0.00;0.03
145;0.00;0.03
146;0.00;0.03
147;0.00;0.03
148;1.15;0.03
149;2.08;0.03
150;2.03;0.03
151;2.40;0.03
152;2.19;0.03
153;1.37;0.03
154;0.43;0.03
155;0.00;0.03
156;0.00;0.03
157;0.00;0.03
158;0.00;0.03
159;0.00;0.03
160;1.54;0.03
161;2.85;0.03
162;2.78;0.03
163;3.30;0.03
164;3.01;0.03
165;1.93;0.03
166;0.61;0.03
167;0.00;0.03
168;0.00;0.03
169;0.00;0.03
170;0.00;0.03
171;0.00;0.03
172;2.05;0.03
173;3.87;0.03
174;3.76;0.03
175;4.49;0.03
176;4.09;0.03
177;2.67;0.03
178;0.84;0.03
179;0.00;0.03
180;0.00;0.03
181;0.00;0.03
182;0.00;0.03
183;0.00;0.03
184;1.25;0.03
185;2.29;0.03
186;2.24;0.03
187;2.65;0.03
188;2.42;0.03
189;1.53;0.03
190;0.48;0.03
191;0.00;0.03
192;0.00;0.03
193;0.00;0.03
194;0.00;0.03
195;0.00;0.03
196;2.18;0.03
197;4.11;0.03
198;4.00;0.03
199;4.77;0.03
200;4.35;0.03
201;2.84;0.03
202;0.89;0.03
203;0.00;0.03
204;0.00;0.03
205;0.00;0.03
206;0.00;0.03
207;0.00;0.03
208;1.56;0.03
209;2.90;0.03
210;2.83;0.03
211;3.36;0.03
212;3.06;0.03
213;1.97;0.03
214;0.62;0.03
215;0.00;0.03
216;0.00;0.03
217;0.00;0.03
218;0.00;0.03
219;0.00;0.03
220;1.36;0.03
221;2.50;0.03
222;2.44;0.03
223;2.89;0.03
224;2.64;0.03
225;1.68;0.03
226;0.53;0.03
227;0.00;0.03
228;0.00;0.03
229;0.00;0.03
230;0.00;0.03
231;0.00;0.03
232;0.91;0.03
233;1.61;0.03
234;1.58;0.03
235;1.86;0.03
236;1.70;0.03
237;1.03;0.03
238;0.33;0.03
239;0.00;0.03
240;0.00;0.03
241;0.00;0.03
242;0.00;0.03
243;0.00;0.03
244;1.33;0.03
245;2.45;0.03
246;2.39;0.03
247;2.83;0.03
248;2.59;0.03
249;1.64;0.03
250;0.52;0.03
251;0.00;0.03
252;0.00;0.03
253;0.00;0.03
254;0.00;0.03
255;0.00;0.03
256;1.53;0.03
257;2.84;0.03
258;2.77;0.03
259;3.29;0.03
260;3.00;0.03
261;1.92;0.03
262;0.61;0.03
263;0.00;0.03
264;0.00;0.03
265;0.00;0.03
266;0.00;0.03
267;0.00;0.03
268;1.10;0.03
269;1.98;0.03
270;1.94;0.03
271;2.29;0.03
272;2.09;0.03
273;1.30;0.03
274;0.41;0.03
275;0.00;0.03
276;0.00;0.03
277;0.00;0.03
278;0.00;0.03
279;0.00;0.03
280;1.70;0.03
281;3.17;0.03
282;3.08;0.03
283;3.67;0.03
284;3.34;0.03
285;2.16;0.03
286;0.68;0.03
287;0.00;0.03
288;0.00;0.03
289;0.00;0.03
290;0.00;0.03
291;0.00;0.03
292;1.64;0.03
293;3.05;0.03
294;2.97;0.03
295;3.53;0.03
296;3.22;0.03
297;2.07;0.03
298;0.65;0.03
299;0.00;0.03
300;0.00;0.03
301;0.00;0.03
302;0.00;0.03
303;0.00;0.03
304;1.58;0.03
305;2.93;0.03
306;2.86;0.03
307;3.39;0.03
308;3.10;0.03
309;1.99;0.03
310;0.63;0.03
311;0.00;0.03
312;0.00;0.03
313;0.00;0.03
314;0.00;0.03
315;0.00;0.03
316;1.18;0.03
317;2.14;0.03
318;2.08;0.03
319;2.46;0.03
320;2.25;0.03
321;1.40;0.03
322;0.44;0.03
323;0.00;0.03
324;0.00;0.03
325;0.00;0.03
326;0.00;0.03
327;0.00;0.03
328;1.83;0.03
329;3.44;0.03
330;3.35;0.03
331;3.99;0.03
332;3.63;0.03
333;2.36;0.03
334;0.74;0.03
335;0.00;0.03
336;0.00;0.03
337;0.00;0.03
338;0.00;0.03
339;0.00;0.03
340;1.39;0.03
341;2.57;0.03
342;2.50;0.03
343;2.97;0.03
344;2.71;0.03
345;1.73;0.03
346;0.55;0.03
347;0.00;0.03
348;0.00;0.03
349;0.00;0.03
350;0.00;0.03
351;0.00;0.03
352;1.98;0.03
353;3.73;0.03
354;3.63;0.03
355;4.33;0.03
356;3.94;0.03
357;2.57;0.03
358;0.81;0.03
359;0.00;0.03
360;0.00;0.03
361;0.00;0.03
362;0.00;0.03
363;0.00;0.03
364;1.04;0.03
365;1.88;0.03
366;1.83;0.03
367;2.16;0.03
368;1.98;0.03
369;1.22;0.03
370;0.39;0.03
371;0.00;0.03
372;0.00;0.03
373;0.00;0.03
374;0.00;0.03
375;0.00;0.03
376;2.48;0.03
377;4.71;0.03
378;4.58;0.03
379;5.47;0.03
380;4.98;0.03
381;3.28;0.03
382;1.03;0.03
383;0.00;0.03
384;0.00;0.03
385;0.00;0.03
386;0.00;0.03
387;0.00;0.03
388;2.13;0.03
389;4.02;0.03
390;3.91;0.03
391;4.66;0.03
392;4.25;0.03
393;2.78;0.03
394;0.87;0.03
395;0.00;0.03
396;0.00;0.03
397;0.00;0.03
398;0.00;0.03
399;0.00;0.03
400;2.03;0.03
401;3.82;0.03
402;3.72;0.03
403;4.43;0.03
404;4.04;0.03
405;2.63;0.03
406;0.83;0.03
407;0.00;0.03
408;0.00;0.03
409;0.00;0.03
410;0.00;0.03
411;0.00;0.03
412;1.26;0.03
413;2.31;0.03
414;2.25;0.03
415;2.67;0.03
416;2.44;0.03
417;1.54;0.03
418;0.49;0.03
419;0.00;0.03
420;0.00;0.03
421;0.00;0.03
422;0.00;0.03
423;0.00;0.03
424;1.12;0.03
425;2.04;0.03
426;1.99;0.03
427;2.35;0.03
428;2.15;0.03
429;1.34;0.03
430;0.43;0.03
431;0.00;0.03
432;0.00;0.03
433;0.00;0.03
434;0.00;0.03
435;0.00;0.03
436;1.28;0.03
437;2.34;0.03
438;2.28;0.03
439;2.70;0.03
440;2.46;0.03
441;1.56;0.03
442;0.49;0.03
443;0.00;0.03
444;0.00;0.03
445;0.00;0.03
446;0.00;0.03
447;0.00;0.03
448;1.05;0.03
449;1.89;0.03
450;1.85;0.03
451;2.18;0.03
452;1.99;0.03
453;1.24;0.03
454;0.39;0.03
455;0.00;0.03
456;0.00;0.03
457;0.00;0.03
458;0.00;0.03
459;0.00;0.03
460;0.86;0.03
461;1.52;0.03
462;1.49;0.03
463;1.75;0.03
464;1.61;0.03
465;0.97;0.03
466;0.31;0.03
467;0.00;0.03
468;0.00;0.03
469;0.00;0.03
470;0.00;0.03
471;0.00;0.03
472;2.03;0.03
473;3.82;0.03
474;3.72;0.03
475;4.43;0.03
476;4.04;0.03
477;2.63;0.03
478;0.83;0.03
479;0.00;0.03
480;0.00;0.03
